时间,振动幅值,温度
0.200167,-0.007095,24.825
0.200188,0.105585,25.331
0.200208,0.190721,25.002
0.200229,0.220769,24.749
0.20025,0.194895,24.717
0.200271,0.115184,25.319
0.200292,0.016276,25.344
0.200312,-0.082215,25.181
0.200333,-0.185713,24.827
0.200354,-0.256243,24.897
0.200375,-0.29422,24.996
0.200396,-0.290464,24.634
0.200417,-0.207415,25.262
0.200438,-0.070529,24.845
0.200458,0.083049,24.732
0.200479,0.20658,25.203
0.2005,0.271684,24.899
0.200521,0.298393,24.821
0.200542,0.250817,25.342
0.200562,0.16276,25.032
0.200583,0.092231,24.672
0.200604,0.070529,24.999
0.200625,0.167768,24.73
0.200646,0.32552,25.179
0.200667,0.469083,24.943
0.200688,0.548793,25.286
0.200708,0.539612,24.504
0.200729,0.490367,25.143
0.20075,0.342213,25.081
0.200771,-0.000835,25.326
0.200792,-0.571329,25.533
0.200812,-1.292481,25.506
0.200833,-1.906379,24.822
0.200854,-2.166795,24.626
0.200875,-1.980664,24.555
0.200896,-1.413508,24.499
0.200917,-0.555888,25.242
0.200938,0.508729,25.18
0.200958,1.674341,24.954
0.200979,2.800307,24.864
0.201,3.597831,25.252
0.201021,3.728039,25.006
0.201042,3.046951,24.803
0.201062,1.684357,25.475
0.201083,-0.060513,25.107
0.201104,-1.817487,25.015
0.201125,-3.294429,25.096
0.201146,-4.267651,24.971
0.201167,-4.572721,24.925
0.201188,-4.118245,25.239
0.201208,-2.841205,24.781
0.201229,-0.909369,25.016
0.20125,1.336719,25.393
0.201271,3.483064,25.101
0.201292,5.046812,24.86
0.201312,5.69034,25.153
0.201333,5.249219,25.119
0.201354,3.827364,25.829
0.201375,1.751548,25.841
0.201396,-0.618488,24.728
0.201417,-2.888781,25.008
0.201438,-4.6637,24.798
0.201458,-5.605204,24.692
0.201479,-5.55262,25.177
0.2015,-4.535161,25.041
0.201521,-2.774849,25.016
0.201542,-0.631425,24.794
0.201562,1.566669,25.068
0.201583,3.501427,24.465
0.201604,4.833972,24.863
0.201625,5.268833,25.129
0.201646,4.651597,25.349
0.201667,3.175907,24.857
0.201688,1.273284,24.941
0.201708,-0.651457,25.078
0.201729,-2.268207,25.284
0.20175,-3.377061,24.614
0.201771,-3.871601,24.947
0.201792,-3.69966,24.968
0.201812,-2.862072,25.292
0.201833,-1.493219,25.684
0.201854,0.109759,24.772
0.201875,1.600891,24.973
0.201896,2.690965,24.865
0.201917,3.208876,24.952
0.201938,3.077833,25.118
0.201958,2.359185,24.446
0.201979,1.25826,25.874
0.202,0.014189,24.819
0.202021,-1.151005,24.806
0.202042,-1.998192,24.655
0.202062,-2.344161,25.076
0.202083,-2.111707,24.953
0.202104,-1.340057,25.12
0.202125,-0.300063,24.694
0.202146,0.733672,24.532
0.202167,1.534117,24.755
0.202188,1.915977,25.035
0.202208,1.883843,24.963
0.202229,1.380121,24.955
0.20225,0.491201,24.535
0.202271,-0.528761,25.169
0.202292,-1.501565,25.147
0.202312,-2.144676,24.557
0.202333,-2.305767,24.982
0.202354,-2.000696,24.761
0.202375,-1.243236,24.907
0.202396,-0.213675,24.566
0.202417,0.907283,24.987
0.202438,1.924324,24.79
0.202458,2.575364,25.297
0.202479,2.714336,25.022
0.2025,2.257773,25.159
0.202521,1.317939,25.058
0.202542,0.123948,24.995
0.202562,-1.134312,25.19
0.202583,-2.205607,25.389
0.202604,-2.916743,25.189
0.202625,-3.140016,25.176
0.202646,-2.782779,25.081
0.202667,-1.876331,24.493
0.202688,-0.537525,25.74
0.202708,0.959449,24.305
0.202729,2.339988,25.236
0.20275,3.360785,25.346
0.202771,3.766433,25.016
0.202792,3.478473,24.789
0.202812,2.527788,25.797
0.202833,1.104681,24.599
0.202854,-0.500383,25.134
0.202875,-2.041595,24.974
0.202896,-3.207624,25.268
0.202917,-3.791473,25.53
0.202938,-3.704668,24.716
0.202958,-2.908813,25.215
0.202979,-1.584197,24.72
0.203,0.031717,24.752
0.203021,1.677263,25.266
0.203042,3.023163,24.51
0.203062,3.833207,24.705
0.203083,3.917508,25.081
0.203104,3.227239,25.402
0.203125,1.9406,25.015
0.203146,0.358072,24.898
0.203167,-1.190652,25.225
0.203188,-2.452251,25.097
0.203208,-3.233081,25.795
0.203229,-3.426307,25.093
0.20325,-3.009391,25.244
0.203271,-2.036169,24.65
0.203292,-0.719065,25.279
0.203312,0.686513,25.103
0.203333,1.9093,25.119
0.203354,2.725187,24.789
0.203375,3.027336,24.975
0.203396,2.753565,25.645
0.203417,1.991932,25.095
0.203438,0.924811,24.86
0.203458,-0.259581,24.687
0.203479,-1.32712,25.177
0.2035,-2.110455,24.896
0.203521,-2.478125,24.995
0.203542,-2.368784,24.966
0.203562,-1.830841,24.516
0.203583,-0.965709,25.01
0.203604,0.037977,24.756
0.203625,0.991167,24.413
0.203646,1.743619,25.549
0.203667,2.155527,24.533
0.203688,2.150936,25.652
0.203708,1.716075,24.776
0.203729,0.961953,24.481
0.20375,0.090979,25.238
0.203771,-0.729081,24.844
0.203792,-1.357168,25.053
0.203812,-1.704389,25.213
0.203833,-1.703137,25.592
0.203854,-1.347987,25.484
0.203875,-0.747861,25.501
0.203896,-0.004173,24.914
0.203917,0.709884,25.284
0.203938,1.211936,24.405
0.203958,1.424776,25.191
0.203979,1.29582,24.735
0.204,0.900188,24.682
0.204021,0.3443,25.194
0.204042,-0.276692,24.726
0.204062,-0.82006,25.063
0.204083,-1.189817,25.513
0.204104,-1.279961,24.885
0.204125,-1.0642,24.529
0.204146,-0.615984,24.452
0.204167,-0.027961,25.119
0.204188,0.55088,24.96
0.204208,1.005356,24.589
0.204229,1.252835,24.597
0.20425,1.251583,24.978
0.204271,0.994923,25.204
0.204292,0.497879,25.075
0.204312,-0.121861,24.788
0.204333,-0.727412,25.466
0.204354,-1.189817,25.164
0.204375,-1.418516,24.941
0.204396,-1.390555,25.139
0.204417,-1.082563,24.887
0.204438,-0.543368,24.666
0.204458,0.117271,24.923
0.204479,0.779161,25.007
0.2045,1.312931,24.809
0.204521,1.619253,24.808
0.204542,1.611741,25.204
0.204562,1.273701,24.863
0.204583,0.680671,25.377
0.204604,-0.008347,24.864
0.204625,-0.66356,24.475
0.204646,-1.182723,24.85
0.204667,-1.45858,24.931
0.204688,-1.469013,24.942
0.204708,-1.194408,24.858
0.204729,-0.67608,24.933
0.20475,-0.037143,24.754
0.204771,0.604299,25.167
0.204792,1.105099,25.062
0.204812,1.368436,25.397
0.204833,1.370523,25.255
0.204854,1.113028,25.102
0.204875,0.647701,24.825
0.204896,0.082215,25.61
0.204917,-0.474508,25.312
0.204938,-0.919385,25.372
0.204958,-1.181053,25.311
0.204979,-1.237393,24.829
0.205,-1.068373,24.812
0.205021,-0.721569,24.929
0.205042,-0.274188,24.89
0.205062,0.20658,24.734
0.205083,0.605551,24.499
0.205104,0.870557,25.465
0.205125,0.961953,25.009
0.205146,0.868471,24.783
0.205167,0.627252,24.627
0.205188,0.286291,24.988
0.205208,-0.065104,25.094
0.205229,-0.36934,24.697
0.20525,-0.574251,25.238
0.205271,-0.660639,25.117
0.205292,-0.628921,25.07
0.205312,-0.48828,25.181
0.205333,-0.294637,25.258
0.205354,-0.070112,25.375
0.205375,0.144397,25.117
0.205396,0.29422,24.844
0.205417,0.382277,24.968
0.205438,0.408569,25.257
0.205458,0.36934,24.771
0.205479,0.264172,24.544
0.2055,0.111428,25.401
0.205521,-0.035056,24.516
0.205542,-0.130208,24.928
0.205562,-0.166933,24.965
0.205583,-0.154413,25.056
0.205604,-0.113932,24.702
0.205625,-0.070112,24.475
0.205646,-0.0313,24.727
0.205667,-0.009599,24.918
0.205688,-0.025875,24.748
0.205708,-0.071781,25.019
0.205729,-0.124783,24.798
0.20575,-0.17528,25.372
0.205771,-0.194477,24.581
0.205792,-0.17528,25.167
0.205812,-0.108089,24.93
0.205833,0.008347,24.549
0.205854,0.143563,24.877
0.205875,0.280448,24.792
0.205896,0.376852,25.186
0.205917,0.398553,25.311
0.205938,0.325937,25.242
0.205958,0.168185,24.722
0.205979,-0.034221,24.903
0.206,-0.265424,25.109
0.206021,-0.460319,24.67
0.206042,-0.564235,25.219
0.206062,-0.573416,25.267
0.206083,-0.475343,25.044
0.206104,-0.277109,24.681
0.206125,0.003756,24.575
0.206146,0.320512,24.73
0.206167,0.590527,24.873
0.206188,0.775823,25.073
0.206208,0.846352,24.831
0.206229,0.765807,24.854
0.20625,0.578424,24.898
0.206271,0.312583,25.888
0.206292,0.008347,24.974
0.206312,-0.277109,25.177
0.206333,-0.494957,24.915
0.206354,-0.60722,24.855
0.206375,-0.630591,24.984
0.206396,-0.540864,24.784
0.206417,-0.357655,25.243
0.206438,-0.131043,25.212
0.206458,0.097656,25.407
0.206479,0.270849,25.93
0.2065,0.393545,25.725
0.206521,0.446129,25.406
0.206542,0.426932,24.397
0.206562,0.350143,24.974
0.206583,0.210753,25.272
0.206604,0.05634,24.616
0.206625,-0.108924,24.738
0.206646,-0.251652,24.971
0.206667,-0.345135,24.849
0.206688,-0.399388,24.897
0.206708,-0.381025,25.216
0.206729,-0.321764,25.05
0.20675,-0.232455,25.165
0.206771,-0.130208,25.265
0.206792,-0.035056,24.704
0.206812,0.054671,24.85
0.206833,0.107672,25.126
0.206854,0.128539,25.628
0.206875,0.132295,25.305
0.206896,0.118523,24.718
0.206917,0.105168,25.641
0.206938,0.096821,24.962
0.206958,0.067608,24.949
0.206979,0.030883,25.047
0.207,-0.003756,25.081
0.207021,-0.022953,25.003
0.207042,-0.027127,25.206
0.207062,-0.044237,24.907
0.207083,-0.054253,24.818
0.207104,-0.05634,25.312
0.207125,-0.041316,25.107
0.207146,0.0,24.97
0.207167,0.025875,24.97
0.207188,0.047159,25.034
0.207208,0.064687,25.289
0.207229,0.070112,24.494
0.20725,0.063852,24.469
0.207271,0.044237,24.841
0.207292,0.049245,24.94
0.207312,0.056757,24.94
0.207333,0.065939,25.329
0.207354,0.094735,25.057
0.207375,0.108507,25.23
0.207396,0.121444,25.209
0.207417,0.113932,24.973
0.207438,0.087223,25.143
0.207458,0.053419,25.15
0.207479,-0.005843,25.093
0.2075,-0.058427,24.924
0.207521,-0.084719,25.008
0.207542,-0.073033,25.214
0.207562,-0.030883,24.555
0.207583,0.020032,25.538
0.207604,0.073451,24.932
0.207625,0.115601,25.479
0.207646,0.152744,25.515
0.207667,0.169855,24.96
0.207688,0.150657,24.89
0.207708,0.099325,25.237
0.207729,0.010433,24.908
0.20775,-0.097656,24.737
0.207771,-0.193225,25.409
0.207792,-0.257077,25.183
0.207812,-0.280031,25.011
0.207833,-0.273771,25.324
0.207854,-0.238715,24.528
0.207875,-0.160256,25.552
0.207896,-0.05634,24.95
0.207917,0.064687,24.979
0.207938,0.174863,25.394
0.207958,0.249565,25.048
0.207979,0.282535,25.237
0.208,0.269597,24.556
0.208021,0.222439,24.915
0.208042,0.135216,25.364
0.208062,0.015441,24.971
0.208083,-0.125617,24.325
0.208104,-0.268763,24.962
0.208125,-0.371844,25.041
0.208146,-0.413995,24.775
0.208167,-0.38186,24.464
0.208188,-0.280865,24.964
0.208208,-0.139389,25.125
0.208229,0.045072,25.1
0.20825,0.261251,24.957
0.208271,0.452389,25.18
0.208292,0.573416,25.544
0.208312,0.590109,24.91
0.208333,0.486193,25.036
0.208354,0.2817,25.527
0.208375,0.019615,24.973
0.208396,-0.239132,24.753
0.208417,-0.474925,24.551
0.208438,-0.666064,25.468
0.208458,-0.772484,24.784
0.208479,-0.765807,25.296
0.2085,-0.628921,25.24
0.208521,-0.387703,25.112
0.208542,-0.090144,24.955
0.208562,0.205745,24.558
0.208583,0.451137,25.615
0.208604,0.631425,24.851
0.208625,0.721987,25.343
0.208646,0.695277,24.829
0.208667,0.546289,24.578
0.208688,0.299228,25.193
0.208708,0.016693,24.453
0.208729,-0.246644,24.632
0.20875,-0.446547,24.689
0.208771,-0.563817,25.502
0.208792,-0.598456,25.116
0.208812,-0.529596,24.782
0.208833,-0.359324,25.151
0.208854,-0.110176,24.962
0.208875,0.18154,25.017
0.208896,0.458649,24.984
0.208917,0.658552,25.394
0.208938,0.73868,25.1
0.208958,0.709467,25.145
0.208979,0.603464,25.531
0.209,0.445295,25.048
0.209021,0.24414,25.458
0.209042,0.032135,25.384
0.209062,-0.157335,24.79
0.209083,-0.298393,25.323
0.209104,-0.356403,25.131
0.209125,-0.337623,24.853
0.209146,-0.249565,24.617
0.209167,-0.123948,24.536
0.209188,0.029631,25.033
0.209208,0.201572,25.136
0.209229,0.364749,25.125
0.20925,0.492036,26.054
0.209271,0.528761,25.414
0.209292,0.480351,25.368
0.209312,0.362663,24.767
0.209333,0.209919,25.042
0.209354,0.063435,24.704
0.209375,-0.081797,24.352
0.209396,-0.199068,25.443
0.209417,-0.275857,25.314
0.209438,-0.28796,24.93
0.209458,-0.217431,25.128
0.209479,-0.097656,25.495
0.2095,0.03756,24.814
0.209521,0.153161,24.609
0.209542,0.225777,25.268
0.209562,0.257077,24.448
0.209583,0.244975,25.494
0.209604,0.182375,25.448
0.209625,0.083884,24.917
0.209646,-0.040899,24.878
0.209667,-0.163177,24.474
0.209688,-0.243723,24.741
0.209708,-0.281283,24.896
0.209729,-0.295055,24.674
0.20975,-0.299645,24.687
0.209771,-0.29422,25.211
0.209792,-0.234541,24.82
0.209812,-0.095569,24.844
0.209833,0.125617,24.867
0.209854,0.389372,24.597
0.209875,0.634764,24.966
0.209896,0.776657,24.946
0.209917,0.793351,24.868
0.209938,0.699868,25.361
0.209958,0.417751,24.834
0.209979,-0.041316,25.445
0.21,-0.698199,24.942
0.210021,-1.379287,24.609
0.210042,-1.814565,25.255
0.210062,-1.933505,25.1
0.210083,-1.656396,24.857
0.210104,-1.095917,24.778
0.210125,-0.358907,24.944
0.210146,0.573416,25.298
0.210167,1.560827,25.053
0.210188,2.419699,25.355
0.210208,2.914239,25.17
0.210229,2.764416,24.525
0.21025,1.984837,25.045
0.210271,0.779996,25.198
0.210292,-0.587605,24.993
0.210312,-1.82166,24.964
0.210333,-2.800724,24.96
0.210354,-3.371219,24.688
0.210375,-3.376644,25.514
0.210396,-2.800724,24.987
0.210417,-1.629687,24.882
0.210438,-0.044655,25.156
0.210458,1.612159,24.738
0.210479,2.998123,25.321
0.2105,3.804411,24.921
0.210521,3.880365,24.859
0.210542,3.227656,25.452
0.210562,1.989011,25.008
0.210583,0.415247,24.736
0.210604,-1.221535,25.072
0.210625,-2.633373,24.705
0.210646,-3.525215,25.385
0.210667,-3.720109,25.361
0.210688,-3.224317,24.92
0.210708,-2.174307,24.982
0.210729,-0.827572,24.964
0.21075,0.568408,25.058
0.210771,1.841275,25.182
0.210792,2.762747,24.701
0.210812,3.149197,25.041
0.210833,2.941783,24.841
0.210854,2.173889,24.556
0.210875,1.077137,24.904
0.210896,-0.070947,24.987
0.210917,-1.071295,25.402
0.210938,-1.791195,24.829
0.210958,-2.167629,24.952
0.210979,-2.137164,25.672
0.211,-1.691035,24.878
0.211021,-0.916881,25.331
0.211042,0.026292,25.266
0.211062,0.905613,25.128
0.211083,1.537873,24.991
0.211104,1.817487,24.892
0.211125,1.717327,25.228
0.211146,1.292481,24.763
0.211167,0.623913,24.941
0.211188,-0.154413,25.465
0.211208,-0.883495,24.751
0.211229,-1.374279,24.897
0.21125,-1.492801,25.029
0.211271,-1.243236,25.227
0.211292,-0.667316,25.058
0.211312,0.093065,25.198
0.211333,0.820895,24.608
0.211354,1.352995,24.432
0.211375,1.563331,24.825
0.211396,1.429367,25.021
0.211417,0.972387,25.233
0.211438,0.247479,24.945
0.211458,-0.577172,24.916
0.211479,-1.3146,25.295
0.2115,-1.786604,24.893
0.211521,-1.874661,24.552
0.211542,-1.598804,25.355
0.211562,-1.019963,24.639
0.211583,-0.223691,25.0
0.211604,0.650205,24.788
0.211625,1.441052,25.105
0.211646,1.981499,24.601
0.211667,2.157613,25.032
0.211688,1.913891,24.713
0.211708,1.305419,24.84
0.211729,0.477012,25.675
0.21175,-0.426515,24.733
0.211771,-1.275788,24.547
0.211792,-1.954789,24.567
0.211812,-2.319539,25.362
0.211833,-2.286987,24.689
0.211854,-1.845031,24.712
0.211875,-1.065869,24.92
0.211896,-0.091813,24.738
0.211917,0.943591,24.748
0.211938,1.844196,24.922
0.211958,2.430132,24.979
0.211979,2.594979,25.053
0.212,2.268624,24.985
0.212021,1.498227,24.597
0.212042,0.461153,25.281
0.212062,-0.649788,25.615
0.212083,-1.612576,24.757
0.212104,-2.246505,24.923
0.212125,-2.466857,24.711
0.212146,-2.255687,25.144
0.212167,-1.664743,24.47
0.212188,-0.772484,25.497
0.212208,0.241219,25.089
0.212229,1.163525,25.582
0.21225,1.828755,24.777
0.212271,2.118801,24.74
0.212292,1.995688,25.593
0.212312,1.503652,25.078
0.212333,0.773319,24.616
0.212354,-0.052167,25.257
0.212375,-0.836336,24.935
0.212396,-1.432705,25.165
0.212417,-1.752383,25.189
0.212438,-1.745288,25.104
0.212458,-1.419351,25.016
0.212479,-0.874731,24.932
0.2125,-0.234541,25.404
0.212521,0.386451,25.149
0.212542,0.898101,25.337
0.212562,1.232385,24.916
0.212583,1.332545,25.056
0.212604,1.183557,24.709
0.212625,0.813383,24.859
0.212646,0.301315,25.01
0.212667,-0.235793,25.247
0.212688,-0.711136,24.989
0.212708,-1.050845,25.259
0.212729,-1.195243,24.544
0.21275,-1.108855,24.886
0.212771,-0.802115,24.767
0.212792,-0.337623,25.185
0.212812,0.197399,25.349
0.212833,0.67608,24.883
0.212854,1.014537,24.855
0.212875,1.162691,24.847
0.212896,1.085484,25.333
0.212917,0.819225,25.6
0.212938,0.406483,25.004
0.212958,-0.093483,25.232
0.212979,-0.579259,24.951
0.213,-0.941087,24.918
0.213021,-1.099256,25.045
0.213042,-1.023301,24.957
0.213062,-0.735759,25.227
0.213083,-0.293803,24.928
0.213104,0.194477,24.758
0.213125,0.633512,24.751
0.213146,0.960284,25.168
0.213167,1.092996,25.181
0.213188,1.007025,24.879
0.213208,0.725743,25.193
0.213229,0.313,24.683
0.21325,-0.146067,25.442
0.213271,-0.564652,25.165
0.213292,-0.853864,25.139
0.213312,-0.966544,24.901
0.213333,-0.885581,25.293
0.213354,-0.616819,25.332
0.213375,-0.224525,25.195
0.213396,0.214927,25.318
0.213417,0.620992,25.674
0.213438,0.906448,24.564
0.213458,1.018293,25.097
0.213479,0.933157,25.171
0.2135,0.684009,24.935
0.213521,0.310496,24.563
0.213542,-0.11894,25.259
0.213562,-0.515824,24.786
0.213583,-0.817139,24.861
0.213604,-0.944843,24.64
0.213625,-0.868053,24.884
0.213646,-0.603047,24.757
0.213667,-0.204076,24.5
0.213688,0.239549,24.798
0.213708,0.657717,25.141
0.213729,0.962788,24.715
0.21375,1.091327,25.157
0.213771,1.016207,24.892
0.213792,0.744523,25.323
0.213812,0.340127,25.109
0.213833,-0.119357,24.328
0.213854,-0.527509,24.853
0.213875,-0.810461,25.027
0.213896,-0.935244,25.152
0.213917,-0.872227,25.073
0.213938,-0.640607,25.2
0.213958,-0.282952,25.058
0.213979,0.136051,25.359
0.214,0.517493,25.382
0.214021,0.806288,24.923
0.214042,0.938583,25.164
0.214062,0.885581,25.222
0.214083,0.681923,25.248
0.214104,0.358907,24.334
0.214125,-0.008764,24.822
0.214146,-0.376435,24.838
0.214167,-0.689852,25.18
0.214188,-0.876817,25.166
0.214208,-0.925645,25.079
0.214229,-0.82006,25.119
0.21425,-0.578007,25.225
0.214271,-0.257077,24.805
0.214292,0.091813,25.22
0.214312,0.407735,25.702
0.214333,0.643945,24.927
0.214354,0.750365,25.413
0.214375,0.712805,24.47
0.214396,0.546289,24.976
0.214417,0.280448,24.956
0.214438,-0.017945,25.0
0.214458,-0.307157,24.653
0.214479,-0.537943,25.122
0.2145,-0.668985,25.412
0.214521,-0.689435,24.894
0.214542,-0.592613,24.825
0.214562,-0.410656,25.237
0.214583,-0.185713,24.757
0.214604,0.055088,24.469
0.214625,0.255825,25.206
0.214646,0.386451,25.188
0.214667,0.45072,24.994
0.214688,0.442373,25.222
0.214708,0.379356,24.971
0.214729,0.258329,25.472
0.21475,0.11268,25.189
0.214771,-0.024205,25.202
0.214792,-0.142311,24.314
0.214812,-0.213257,25.282
0.214833,-0.258329,25.255
0.214854,-0.262085,24.911
0.214875,-0.244557,25.235
0.214896,-0.224525,25.565
0.214917,-0.167351,24.811
0.214938,-0.10642,25.172
0.214958,-0.030883,25.591
0.214979,0.047576,24.704
0.215,0.115184,24.794
0.215021,0.195729,24.773
0.215042,0.251235,25.514
0.215062,0.300063,25.013
0.215083,0.327189,24.6
0.215104,0.298393,24.992
0.215125,0.239549,25.035
0.215146,0.146901,24.427
0.215167,0.032135,24.897
0.215188,-0.098073,24.614
0.215208,-0.226195,24.864
0.215229,-0.304236,25.149
0.21525,-0.325937,24.896
0.215271,-0.269597,24.932
0.215292,-0.135216,25.216
0.215312,0.044655,25.134
0.215333,0.235376,24.651
0.215354,0.388537,25.202
0.215375,0.490784,24.973
0.215396,0.526257,24.432
0.215417,0.484107,24.617
0.215438,0.368505,25.318
0.215458,0.191973,24.754
0.215479,0.004591,25.08
0.2155,-0.141476,24.545
0.215521,-0.227029,25.642
0.215542,-0.236628,24.994
0.215562,-0.185296,25.19
0.215583,-0.102664,25.014
0.215604,-0.005425,25.094
0.215625,0.088057,25.113
0.215646,0.172359,24.66
0.215667,0.222021,24.911
0.215688,0.232455,25.325
0.215708,0.190721,25.157
0.215729,0.11268,24.753
0.21575,0.038395,25.081
0.215771,-0.023371,25.137
0.215792,-0.053001,24.496
0.215812,-0.061765,25.017
0.215833,-0.053419,25.151
0.215854,-0.013772,25.302
0.215875,0.037143,25.208
0.215896,0.08764,25.297
0.215917,0.131043,24.661
0.215938,0.138972,24.754
0.215958,0.115184,24.562
0.215979,0.063435,25.283
0.216,0.001669,24.808
0.216021,-0.054253,25.031
0.216042,-0.11268,25.154
0.216062,-0.161508,25.009
0.216083,-0.176532,25.364
0.216104,-0.153161,25.196
0.216125,-0.080963,24.871
0.216146,0.010016,25.39
0.216167,0.08764,25.253
0.216188,0.140641,24.459
0.216208,0.137303,24.984
0.216229,0.105585,25.199
0.21625,0.049663,25.245
0.216271,-0.036725,25.149
0.216292,-0.135633,25.048
0.216312,-0.232455,24.633
0.216333,-0.288795,25.251
0.216354,-0.280031,25.048
0.216375,-0.191973,24.82
0.216396,-0.067608,24.808
0.216417,0.046741,24.925
0.216438,0.131877,24.758
0.216458,0.171941,24.479
0.216479,0.186548,25.076
0.2165,0.161925,25.273
0.216521,0.095152,25.299
0.216542,-0.004591,25.358
0.216562,-0.134381,25.33
0.216583,-0.241219,25.026
0.216604,-0.293385,25.056
0.216625,-0.284204,25.109
0.216646,-0.227447,24.82
0.216667,-0.136468,24.756
0.216688,-0.025875,24.952
0.216708,0.092648,25.018
0.216729,0.212423,24.791
0.21675,0.301315,24.809
0.216771,0.334284,24.493
0.216792,0.303819,24.559
0.216812,0.211588,24.755
0.216833,0.078459,24.685
0.216854,-0.071364,25.205
0.216875,-0.216596,24.838
0.216896,-0.339709,24.826
0.216917,-0.424011,25.126
0.216938,-0.427767,25.249
0.216958,-0.3443,25.077
0.216979,-0.190721,25.307
0.217,-0.010433,25.205
0.217021,0.149823,25.272
0.217042,0.274188,24.683
0.217062,0.351395,24.831
0.217083,0.388955,24.987
0.217104,0.378104,25.035
0.217125,0.312583,25.504
0.217146,0.194895,25.105
0.217167,0.055088,25.305
0.217188,-0.058009,24.822
0.217208,-0.118105,25.106
0.217229,-0.123531,24.198
0.21725,-0.100995,25.217
0.217271,-0.061765,24.714
0.217292,-0.017111,25.188
0.217312,0.047576,25.208
0.217333,0.1252,25.217
0.217354,0.170689,24.867
0.217375,0.177784,25.182
0.217396,0.154831,25.128
0.217417,0.118523,25.389
0.217438,0.090979,24.985
0.217458,0.065521,25.052
0.217479,0.041733,24.453
0.2175,0.020449,25.025
0.217521,-0.002504,24.956
0.217542,-0.003339,24.849
0.217562,0.015024,24.234
0.217583,0.032969,24.739
0.217604,0.021701,24.9
0.217625,-0.031717,25.246
0.217646,-0.110176,25.278
0.217667,-0.190304,24.853
0.217688,-0.23162,25.232
0.217708,-0.230785,24.429
0.217729,-0.199903,24.548
0.21775,-0.146067,24.279
0.217771,-0.078041,24.914
0.217792,0.026292,25.259
0.217812,0.146067,25.234
0.217833,0.243723,25.442
0.217854,0.297559,24.591
0.217875,0.280865,24.75
0.217896,0.227447,25.407
0.217917,0.160673,25.097
0.217938,0.07512,24.742
0.217958,-0.013772,24.48
0.217979,-0.122696,25.494
0.218,-0.221604,25.296
0.218021,-0.269597,25.202
0.218042,-0.259581,24.786
0.218062,-0.195312,25.48
0.218083,-0.111011,25.039
0.218104,-0.020032,24.538
0.218125,0.071364,24.838
0.218146,0.156083,24.573
0.218167,0.235793,25.159
0.218188,0.281283,25.04
0.218208,0.267093,25.075
0.218229,0.195729,25.323
0.21825,0.096821,25.316
0.218271,0.012937,24.629
0.218292,-0.053836,25.03
0.218312,-0.112263,24.614
0.218333,-0.161925,25.455
0.218354,-0.197816,25.304
0.218375,-0.198233,24.848
0.218396,-0.157752,24.975
0.218417,-0.073868,25.257
0.218438,0.025875,25.207
0.218458,0.092648,24.792
0.218479,0.119357,25.246
0.2185,0.121861,25.151
0.218521,0.123948,25.449
0.218542,0.1252,25.226
0.218562,0.105585,24.687
0.218583,0.059679,24.318
0.218604,-0.014189,24.849
0.218625,-0.080128,24.54
0.218646,-0.107672,24.801
0.218667,-0.099743,25.054
0.218688,-0.083049,25.892
0.218708,-0.074285,25.332
0.218729,-0.057592,25.051
0.21875,-0.035891,25.611
0.218771,-0.010016,25.149
0.218792,0.010016,25.446
0.218812,0.001669,24.945
0.218833,-0.043403,25.42
0.218854,-0.087223,24.734
0.218875,-0.108507,25.521
0.218896,-0.107672,24.731
0.218917,-0.091813,25.329
0.218938,-0.096821,25.224
0.218958,-0.096404,25.163
0.218979,-0.088892,25.265
0.219,-0.066356,25.23
0.219021,-0.026709,24.346
0.219042,-0.008764,25.041
0.219062,-0.013772,24.54
0.219083,-0.012937,24.498
0.219104,0.037143,25.261
0.219125,0.139807,25.424
0.219146,0.315921,24.751
0.219167,0.539195,24.875
0.219188,0.718231,25.3
0.219208,0.796689,25.308
0.219229,0.686513,24.68
0.21925,0.403979,24.531
0.219271,-0.006677,25.463
0.219292,-0.591361,24.526
0.219312,-1.245323,25.011
0.219333,-1.88426,24.862
0.219354,-2.291577,24.911
0.219375,-2.179732,25.192
0.219396,-1.767407,25.372
0.219417,-1.182723,24.698
0.219438,-0.4382,25.001
0.219458,0.430271,25.256
0.219479,1.553315,25.157
0.2195,2.666343,25.051
0.219521,3.405023,24.679
0.219542,3.515616,25.21
0.219562,2.837449,24.21
0.219583,1.609237,24.918
0.219604,0.114349,25.314
0.219625,-1.489463,25.208
0.219646,-2.923837,25.128
0.219667,-3.946304,25.174
0.219688,-4.354873,24.921
0.219708,-3.936705,24.955
0.219729,-2.706407,24.819
0.21975,-0.891424,24.835
0.219771,1.183557,24.731
0.219792,3.111637,25.188
0.219812,4.546847,25.585
0.219833,5.275511,24.891
0.219854,5.100648,24.384
0.219875,4.061905,24.331
0.219896,2.344579,25.385
0.219917,0.220769,24.503
0.219938,-1.878417,25.694
0.219958,-3.627879,25.236
0.219979,-4.705016,24.645
0.22,-4.980873,24.592
0.220021,-4.493428,25.505
0.220042,-3.296516,25.241
0.220062,-1.627183,25.054
0.220083,0.317173,25.031
0.220104,2.265703,24.986
0.220125,3.834459,25.288
0.220146,4.689575,24.822
0.220167,4.661613,24.876
0.220188,3.83738,24.693
0.220208,2.431384,24.992
0.220229,0.779161,25.265
0.22025,-0.825068,25.228
0.220271,-2.206441,25.187
