时间,振动幅值,温度
0.121979,0.559644,25.219
0.122,0.505808,25.111
0.122021,0.426515,25.027
0.122042,0.345552,24.553
0.122062,0.334701,25.648
0.122083,0.338875,25.129
0.122104,0.308827,25.059
0.122125,0.202824,25.457
0.122146,0.038812,25.222
0.122167,-0.070947,24.858
0.122188,-0.067191,25.335
0.122208,0.069695,24.417
0.122229,0.32552,24.958
0.12225,0.570077,25.085
0.122271,0.752035,25.946
0.122292,0.925228,24.848
0.122312,1.029144,24.734
0.122333,1.012033,25.188
0.122354,0.78876,24.636
0.122375,0.38812,25.213
0.122396,-0.045489,24.518
0.122417,-0.388537,25.25
0.122438,-0.510399,25.196
0.122458,-0.469083,24.942
0.122479,-0.333449,24.952
0.1225,-0.163177,24.948
0.122521,-0.007929,25.184
0.122542,0.165264,24.922
0.122562,0.324268,25.005
0.122583,0.399805,25.433
0.122604,0.33178,25.016
0.122625,0.117688,25.067
0.122646,-0.14398,24.693
0.122667,-0.334701,24.79
0.122688,-0.40064,25.149
0.122708,-0.396049,25.039
0.122729,-0.350977,25.09
0.12275,-0.305488,24.717
0.122771,-0.258329,25.076
0.122792,-0.232037,25.403
0.122812,-0.268345,24.761
0.122833,-0.333449,25.137
0.122854,-0.427349,24.529
0.122875,-0.462405,25.244
0.122896,-0.4069,24.539
0.122917,-0.239132,25.175
0.122938,-0.021701,25.078
0.122958,0.166099,24.757
0.122979,0.347639,25.704
0.123,0.47576,25.079
0.123021,0.556723,25.458
0.123042,0.548793,25.17
0.123062,0.426515,24.728
0.123083,0.189052,24.738
0.123104,-0.140224,24.704
0.123125,-0.414829,25.122
0.123146,-0.554219,25.393
0.123167,-0.535439,25.054
0.123188,-0.430271,24.894
0.123208,-0.276275,25.26
0.123229,-0.04382,25.459
0.12325,0.183627,24.946
0.123271,0.399805,25.125
0.123292,0.581345,25.421
0.123312,0.670655,25.046
0.123333,0.667316,24.963
0.123354,0.562148,24.539
0.123375,0.449468,24.734
0.123396,0.36308,24.804
0.123417,0.304653,25.548
0.123438,0.280448,25.2
0.123458,0.257495,24.796
0.123479,0.285873,24.989
0.1235,0.356403,25.145
0.123521,0.455311,25.217
0.123542,0.517911,25.014
0.123562,0.488697,24.821
0.123583,0.401057,25.515
0.123604,0.287543,24.828
0.123625,0.172776,25.127
0.123646,0.045907,25.409
0.123667,-0.054671,24.98
0.123688,-0.070112,24.966
0.123708,0.023788,24.768
0.123729,0.1878,25.176
0.12375,0.366419,24.84
0.123771,0.459901,25.082
0.123792,0.419837,24.336
0.123812,0.266259,24.841
0.123833,0.049663,25.098
0.123854,-0.136051,24.931
0.123875,-0.280031,25.277
0.123896,-0.349725,24.859
0.123917,-0.336371,25.274
0.123938,-0.209919,25.366
0.123958,0.05008,25.358
0.123979,0.373513,24.966
0.124,0.679836,25.285
0.124021,0.859707,24.854
0.124042,0.877652,25.188
0.124062,0.736593,25.038
0.124083,0.464909,24.591
0.124104,0.173611,25.132
0.124125,-0.059261,24.718
0.124146,-0.219935,24.888
0.124167,-0.283369,25.106
0.124188,-0.228281,25.1
0.124208,-0.067191,24.684
0.124229,0.111845,25.094
0.12425,0.208667,25.067
0.124271,0.196147,24.887
0.124292,0.092648,25.101
0.124312,-0.033387,24.96
0.124333,-0.142311,24.573
0.124354,-0.207415,25.113
0.124375,-0.217848,24.797
0.124396,-0.163177,25.527
0.124417,-0.032969,24.897
0.124438,0.121861,24.837
0.124458,0.276692,25.469
0.124479,0.35682,24.674
0.1245,0.242888,25.815
0.124521,-0.061765,24.649
0.124542,-0.432357,25.319
0.124562,-0.730751,25.046
0.124583,-0.936496,25.069
0.124604,-1.019545,24.843
0.124625,-0.890589,24.614
0.124646,-0.567991,24.83
0.124667,-0.130208,24.985
0.124688,0.317591,25.527
0.124708,0.667733,24.962
0.124729,0.789595,24.731
0.12475,0.629339,25.328
0.124771,0.310496,24.894
0.124792,-0.035056,24.622
0.124812,-0.330528,24.881
0.124833,-0.522501,25.073
0.124854,-0.580511,24.762
0.124875,-0.492036,24.843
0.124896,-0.224943,25.128
0.124917,0.145232,24.904
0.124938,0.488697,24.758
0.124958,0.723656,25.16
0.124979,0.779579,24.894
0.125,0.705711,24.972
0.125021,0.54462,24.79
0.125042,0.368088,24.913
0.125062,0.207832,24.805
0.125083,0.045489,24.791
0.125104,-0.042151,25.094
0.125125,-0.051749,24.764
0.125146,0.040899,25.092
0.125167,0.164847,24.953
0.125188,0.186131,25.496
0.125208,0.126035,24.76
0.125229,0.005008,24.426
0.12525,-0.151075,24.735
0.125271,-0.311331,25.224
0.125292,-0.41942,25.305
0.125312,-0.457397,25.279
0.125333,-0.467413,24.966
0.125354,-0.419003,25.058
0.125375,-0.242471,24.683
0.125396,0.039647,24.927
0.125417,0.311331,25.557
0.125438,0.473673,25.112
0.125458,0.514572,25.355
0.125479,0.4695,24.969
0.1255,0.386033,25.312
0.125521,0.330945,24.902
0.125542,0.277944,25.287
0.125562,0.209919,24.869
0.125583,0.182792,25.3
0.125604,0.218683,25.478
0.125625,0.396884,25.163
0.125646,0.736176,24.387
0.125667,1.067539,25.172
0.125688,1.310427,24.441
0.125708,1.345065,24.912
0.125729,1.102177,24.985
0.12575,0.552967,24.724
0.125771,-0.228699,24.692
0.125792,-1.038743,25.505
0.125812,-1.70898,25.426
0.125833,-1.995688,25.208
0.125854,-1.907213,25.308
0.125875,-1.554984,25.2
0.125896,-1.102177,25.375
0.125917,-0.60722,24.75
0.125938,-0.084301,25.065
0.125958,0.381443,25.358
0.125979,0.714475,24.868
0.126,0.759964,25.196
0.126021,0.593031,24.498
0.126042,0.391041,24.684
0.126062,0.315504,25.635
0.126083,0.416081,24.417
0.126104,0.590944,24.973
0.126125,0.675663,25.081
0.126146,0.589692,24.951
0.126167,0.381025,24.931
0.126188,0.118105,24.626
0.126208,-0.104751,24.558
0.126229,-0.291716,24.657
0.12625,-0.403561,24.955
0.126271,-0.413995,24.83
0.126292,-0.323851,25.286
0.126312,-0.113932,25.699
0.126333,0.217848,25.352
0.126354,0.625583,25.367
0.126375,0.992419,24.968
0.126396,1.221117,24.87
0.126417,1.245323,24.739
0.126438,1.018293,25.619
0.126458,0.566321,24.708
0.126479,0.009599,24.906
0.1265,-0.595535,24.835
0.126521,-1.186896,25.197
0.126542,-1.647632,25.147
0.126562,-1.854212,25.31
0.126583,-1.785769,25.337
0.126604,-1.482368,25.394
0.126625,-0.970717,24.853
0.126646,-0.300063,25.193
0.126667,0.421089,25.515
0.126688,1.040829,24.19
0.126708,1.494888,24.428
0.126729,1.718996,25.156
0.12675,1.694791,24.635
0.126771,1.499896,25.089
0.126792,1.229047,25.167
0.126812,0.910621,24.814
0.126833,0.563817,25.902
0.126854,0.204493,25.488
0.126875,-0.123113,24.478
0.126896,-0.376435,25.433
0.126917,-0.560479,25.247
0.126938,-0.635599,24.982
0.126958,-0.623079,24.738
0.126979,-0.544203,24.996
0.127,-0.435696,25.409
0.127021,-0.271267,25.248
0.127042,-0.016693,24.801
0.127062,0.283369,24.981
0.127083,0.618905,25.035
0.127104,0.912291,24.418
0.127125,1.077137,24.447
0.127146,1.085067,24.569
0.127167,0.983237,25.052
0.127188,0.786256,25.717
0.127208,0.47576,25.057
0.127229,0.102247,24.824
0.12725,-0.340127,25.281
0.127271,-0.777075,25.428
0.127292,-1.127217,25.04
0.127312,-1.334632,24.62
0.127333,-1.297072,24.646
0.127354,-1.070043,24.338
0.127375,-0.719483,24.62
0.127396,-0.302567,24.644
0.127417,0.113515,25.103
0.127438,0.507477,25.224
0.127458,0.8138,24.531
0.127479,1.008277,25.207
0.1275,1.152257,25.193
0.127521,1.188983,24.959
0.127542,1.122209,24.902
0.127562,0.969883,25.25
0.127583,0.684427,24.991
0.127604,0.332615,25.337
0.127625,-0.075537,25.344
0.127646,-0.447381,24.79
0.127667,-0.749113,24.572
0.127688,-0.986576,25.248
0.127708,-1.124296,25.528
0.127729,-1.138068,25.388
0.12775,-0.920637,24.842
0.127771,-0.48828,24.929
0.127792,0.085136,25.171
0.127812,0.641859,25.183
0.127833,0.996175,24.961
0.127854,1.127217,24.978
0.127875,1.058357,25.013
0.127896,0.852612,25.054
0.127917,0.576755,25.189
0.127938,0.228699,24.644
0.127958,-0.147319,24.459
0.127979,-0.481185,25.344
0.128,-0.694443,24.933
0.128021,-0.706545,24.75
0.128042,-0.581345,24.647
0.128062,-0.391876,24.808
0.128083,-0.190304,25.347
0.128104,-0.01878,25.321
0.128125,0.119357,24.642
0.128146,0.191139,24.887
0.128167,0.218265,24.822
0.128188,0.212005,25.48
0.128208,0.199903,24.875
0.128229,0.234959,25.298
0.12825,0.304653,25.344
0.128271,0.346387,25.084
0.128292,0.310496,25.011
0.128312,0.226612,25.035
0.128333,0.136468,25.36
0.128354,0.083467,24.355
0.128375,0.069695,24.915
0.128396,0.051332,25.036
0.128417,-0.021701,25.331
0.128438,-0.134381,24.953
0.128458,-0.215761,25.234
0.128479,-0.209084,24.94
0.1285,-0.113932,24.783
0.128521,0.008347,24.506
0.128542,0.128956,25.157
0.128562,0.220769,25.11
0.128583,0.286291,24.917
0.128604,0.350977,25.057
0.128625,0.433192,25.51
0.128646,0.552967,24.915
0.128667,0.6573,24.796
0.128688,0.755791,24.39
0.128708,0.86388,25.023
0.128729,0.907283,25.058
0.12875,0.887668,25.336
0.128771,0.789595,24.81
0.128792,0.606803,24.552
0.128812,0.372261,25.045
0.128833,0.120609,24.579
0.128854,-0.089309,24.552
0.128875,-0.247896,25.079
0.128896,-0.355985,25.37
0.128917,-0.391876,25.241
0.128938,-0.342631,25.212
0.128958,-0.222856,24.867
0.128979,-0.098491,25.096
0.129,-0.028379,25.117
0.129021,0.030048,25.489
0.129042,0.092231,25.352
0.129062,0.169437,24.632
0.129083,0.290464,25.421
0.129104,0.411908,25.182
0.129125,0.5008,25.242
0.129146,0.510816,24.111
0.129167,0.459901,24.88
0.129188,0.399388,25.102
0.129208,0.320095,25.529
0.129229,0.207415,25.454
0.12925,0.051749,25.181
0.129271,-0.101829,25.178
0.129292,-0.23162,24.648
0.129312,-0.330111,25.402
0.129333,-0.35682,24.828
0.129354,-0.330945,25.041
0.129375,-0.279196,25.086
0.129396,-0.222021,24.995
0.129417,-0.189887,24.695
0.129438,-0.156917,24.303
0.129458,-0.111011,24.95
0.129479,-0.082215,25.181
0.1295,-0.037977,25.065
0.129521,-0.024623,25.02
0.129542,0.024205,24.974
0.129562,0.144815,25.371
0.129583,0.258747,25.012
0.129604,0.373931,25.303
0.129625,0.3756,25.077
0.129646,0.264589,25.207
0.129667,0.080128,24.113
0.129688,-0.134799,25.097
0.129708,-0.313,24.668
0.129729,-0.462405,25.017
0.12975,-0.549628,25.27
0.129771,-0.557975,24.833
0.129792,-0.461153,25.25
0.129812,-0.273353,24.89
0.129833,-0.060513,24.419
0.129854,0.099325,24.723
0.129875,0.172776,25.055
0.129896,0.154831,25.328
0.129917,0.115184,24.579
0.129938,0.087223,25.459
0.129958,0.063435,24.759
0.129979,0.086388,24.766
0.13,0.125617,25.141
0.130021,0.196147,25.13
0.130042,0.266259,24.494
0.130062,0.288377,24.163
0.130083,0.224108,24.536
0.130104,0.025457,24.861
0.130125,-0.204076,25.133
0.130146,-0.380608,24.699
0.130167,-0.436948,24.844
0.130188,-0.323851,25.052
0.130208,-0.100995,25.399
0.130229,0.207832,25.18
0.13025,0.535856,24.277
0.130271,0.844683,25.154
0.130292,1.118036,24.663
0.130312,1.229881,25.16
0.130333,1.13306,24.726
0.130354,0.834249,24.883
0.130375,0.417333,25.078
0.130396,0.02504,24.751
0.130417,-0.266676,25.414
0.130438,-0.414412,25.062
0.130458,-0.416081,24.756
0.130479,-0.323433,24.432
0.1305,-0.119775,25.093
0.130521,0.132712,24.819
0.130542,0.318008,24.825
0.130562,0.395215,24.609
0.130583,0.317173,24.713
0.130604,0.186965,25.502
0.130625,0.060513,25.062
0.130646,-0.031717,25.073
0.130667,-0.053419,25.19
0.130688,-0.036308,25.568
0.130708,0.033804,24.647
0.130729,0.134799,24.594
0.13075,0.246644,25.176
0.130771,0.346387,24.629
0.130792,0.366001,25.168
0.130812,0.258329,25.401
0.130833,0.044655,25.411
0.130854,-0.199903,24.48
0.130875,-0.353899,24.833
0.130896,-0.422341,24.858
0.130917,-0.431105,24.73
0.130938,-0.366001,25.38
0.130958,-0.245392,25.131
0.130979,-0.032969,24.993
0.131,0.194895,25.283
0.131021,0.361411,24.798
0.131042,0.420672,25.313
0.131062,0.325103,25.406
0.131083,0.160673,24.681
0.131104,0.001252,25.737
0.131125,-0.11894,24.964
0.131146,-0.179871,24.604
0.131167,-0.219517,25.063
0.131188,-0.191139,24.577
0.131208,-0.065521,25.224
0.131229,0.123531,24.521
0.13125,0.343465,24.965
0.131271,0.44446,24.893
0.131292,0.399388,24.969
0.131312,0.252487,24.349
0.131333,0.072616,25.112
0.131354,-0.034639,25.269
0.131375,-0.122696,24.542
0.131396,-0.196147,25.006
0.131417,-0.233289,25.156
0.131438,-0.225777,25.312
0.131458,-0.161508,24.991
0.131479,-0.087223,24.71
0.1315,-0.036725,24.912
0.131521,-0.040899,25.027
0.131542,-0.112263,25.141
0.131562,-0.224943,24.905
0.131583,-0.307992,25.112
0.131604,-0.319677,24.835
0.131625,-0.26292,25.203
0.131646,-0.159421,24.824
0.131667,-0.017528,25.589
0.131688,0.189469,25.73
0.131708,0.435279,25.396
0.131729,0.684844,24.823
0.13175,0.833832,25.167
0.131771,0.809209,25.219
0.131792,0.653961,24.696
0.131812,0.411491,24.769
0.131833,0.181123,25.044
0.131854,-0.057175,25.159
0.131875,-0.296724,24.831
0.131896,-0.506643,24.892
0.131917,-0.655631,25.151
0.131938,-0.545037,24.834
0.131958,-0.094317,25.697
0.131979,0.565487,25.219
0.132,1.114697,24.993
0.132021,1.309592,24.907
0.132042,1.178967,24.985
0.132062,0.939417,25.01
0.132083,0.852612,24.885
0.132104,0.898519,24.882
0.132125,0.817139,24.677
0.132146,0.532935,24.751
0.132167,0.172776,24.319
0.132188,0.025457,25.357
0.132208,0.232037,24.778
0.132229,0.456563,24.764
0.13225,0.362663,25.08
0.132271,-0.108507,24.857
0.132292,-0.666481,24.882
0.132312,-0.992001,25.604
0.132333,-1.009529,25.043
0.132354,-0.816304,24.624
0.132375,-0.623913,24.461
0.132396,-0.42568,25.095
0.132417,-0.103081,24.931
0.132438,0.381025,24.801
0.132458,0.885164,25.117
0.132479,1.110941,25.47
0.1325,0.890172,24.754
0.132521,0.330528,24.921
0.132542,-0.302984,25.011
0.132562,-0.820477,24.136
0.132583,-1.175628,25.307
0.132604,-1.413925,24.511
0.132625,-1.526605,24.288
0.132646,-1.4711,24.972
0.132667,-1.150171,24.854
0.132688,-0.597204,25.147
0.132708,0.016693,24.838
0.132729,0.511651,25.411
0.13275,0.709467,25.193
0.132771,0.716979,25.23
0.132792,0.671907,24.589
0.132812,0.648953,25.186
0.132833,0.677749,25.373
0.132854,0.636851,24.759
0.132875,0.508312,24.821
0.132896,0.3756,25.0
0.132917,0.322599,24.733
0.132938,0.365584,25.5
0.132958,0.360993,25.615
0.132979,0.205328,24.969
0.133,-0.089727,24.682
0.133021,-0.376017,24.856
0.133042,-0.491201,25.038
0.133062,-0.485776,25.651
0.133083,-0.459901,24.531
0.133104,-0.465744,25.12
0.133125,-0.45698,25.037
0.133146,-0.312583,24.896
0.133167,0.000835,25.246
0.133188,0.33804,24.968
0.133208,0.536273,25.252
0.133229,0.563817,25.607
0.13325,0.517076,25.035
0.133271,0.509147,25.175
0.133292,0.530848,25.132
0.133312,0.498296,25.037
0.133333,0.305488,24.913
0.133354,0.040064,24.802
0.133375,-0.151492,25.614
0.133396,-0.213675,24.442
0.133417,-0.147319,25.681
0.133438,-0.084719,24.968
0.133458,-0.045907,24.581
0.133479,0.01878,25.244
0.1335,0.153996,24.879
0.133521,0.377269,24.956
0.133542,0.574668,24.699
0.133562,0.680671,25.118
0.133583,0.681505,25.04
0.133604,0.650623,25.167
0.133625,0.715309,24.95
0.133646,0.835919,25.172
0.133667,0.933992,24.795
0.133688,0.940252,25.297
0.133708,0.849273,24.433
0.133729,0.754956,25.479
0.13375,0.675245,25.231
0.133771,0.585519,24.952
0.133792,0.383947,25.277
0.133812,0.052584,24.985
0.133833,-0.252487,24.734
0.133854,-0.43194,25.313
0.133875,-0.465744,25.183
0.133896,-0.408569,24.44
0.133917,-0.385616,24.885
0.133938,-0.364332,24.965
0.133958,-0.257912,25.014
0.133979,-0.100577,24.446
0.134,0.063852,25.161
0.134021,0.090979,24.791
0.134042,-0.005425,25.239
0.134062,-0.127704,24.961
0.134083,-0.204076,24.903
0.134104,-0.17528,24.51
0.134125,-0.1252,24.843
0.134146,-0.060096,25.217
0.134167,-0.01252,25.21
0.134188,0.031717,25.195
0.134208,0.115184,25.064
0.134229,0.158587,25.091
0.13425,0.114349,25.529
0.134271,-0.042151,25.318
0.134292,-0.279613,24.995
0.134312,-0.464492,24.377
0.134333,-0.564652,25.341
0.134354,-0.578424,25.144
0.134375,-0.494957,25.129
0.134396,-0.366001,24.701
0.134417,-0.182792,24.678
0.134438,0.016276,25.113
0.134458,0.221187,25.431
0.134479,0.424011,25.231
0.1345,0.514155,24.729
0.134521,0.498713,24.747
0.134542,0.374348,24.913
0.134562,0.174028,24.597
0.134583,-0.019615,24.555
0.134604,-0.220769,24.736
0.134625,-0.373931,25.255
0.134646,-0.509981,25.036
0.134667,-0.622661,25.74
0.134688,-0.619323,24.849
0.134708,-0.523336,25.251
0.134729,-0.31926,24.609
0.13475,-0.071781,25.14
0.134771,0.176532,25.162
0.134792,0.481185,24.682
0.134812,0.753704,24.99
0.134833,0.940252,24.372
0.134854,1.016207,24.903
0.134875,0.954024,24.725
0.134896,0.833415,25.215
0.134917,0.682757,24.979
0.134938,0.532935,25.128
0.134958,0.367671,24.663
0.134979,0.164429,24.95
0.135,0.016276,24.805
0.135021,-0.078459,24.354
0.135042,-0.086388,24.679
0.135062,-0.027127,24.741
0.135083,-0.006677,25.09
0.135104,-0.015441,25.386
0.135125,-0.051749,24.935
0.135146,-0.067191,24.578
0.135167,-0.035056,24.817
0.135188,0.007095,25.015
0.135208,0.05634,24.976
0.135229,0.11268,24.897
0.13525,0.224108,24.829
0.135271,0.383112,25.064
0.135292,0.505391,25.043
0.135312,0.536273,24.511
0.135333,0.444877,24.873
0.135354,0.276692,25.219
0.135375,0.104751,25.143
0.135396,-0.047993,25.441
0.135417,-0.141893,25.221
0.135438,-0.20032,24.834
0.135458,-0.209919,25.139
0.135479,-0.107672,25.269
0.1355,0.083467,24.592
0.135521,0.348056,24.365
0.135542,0.566739,25.66
0.135562,0.647701,24.923
0.135583,0.620575,25.176
0.135604,0.511651,25.031
0.135625,0.418585,24.802
0.135646,0.345552,25.157
0.135667,0.265841,24.443
0.135688,0.198233,25.254
0.135708,0.142311,24.847
0.135729,0.187383,25.246
0.13575,0.28796,25.503
0.135771,0.361828,25.125
0.135792,0.362663,25.756
0.135812,0.201155,24.69
0.135833,-0.05008,24.559
0.135854,-0.305905,25.16
0.135875,-0.478264,25.24
0.135896,-0.545037,25.272
0.135917,-0.5947,24.545
0.135938,-0.586353,25.122
0.135958,-0.487863,25.222
0.135979,-0.305488,25.386
0.136,-0.098491,25.102
0.136021,0.037143,25.564
0.136042,0.109341,25.285
0.136062,0.085971,25.062
0.136083,-0.000417,24.709
0.136104,-0.070112,25.107
0.136125,-0.15024,25.327
0.136146,-0.222856,24.914
0.136167,-0.301315,24.47
0.136188,-0.355151,24.571
0.136208,-0.293385,24.925
0.136229,-0.184879,24.965
0.13625,-0.073868,24.956
0.136271,-0.003339,25.128
0.136292,-0.022536,25.232
0.136312,-0.044237,24.759
0.136333,-0.071781,25.071
0.136354,-0.065104,25.168
0.136375,-0.021701,24.505
0.136396,-0.032969,24.71
0.136417,-0.047576,24.933
0.136438,-0.052584,24.882
0.136458,0.0313,25.263
0.136479,0.171941,25.293
0.1365,0.251235,24.906
0.136521,0.266676,25.29
0.136542,0.220769,25.189
0.136562,0.224525,24.969
0.136583,0.268763,24.38
0.136604,0.296307,24.789
0.136625,0.291716,24.967
0.136646,0.186965,25.418
0.136667,0.063852,25.038
0.136688,-0.030465,24.675
0.136708,-0.102664,25.51
0.136729,-0.138972,24.782
0.13675,-0.183209,25.48
0.136771,-0.246227,24.473
0.136792,-0.273771,24.95
0.136812,-0.249983,24.783
0.136833,-0.160256,24.396
0.136854,-0.032135,25.394
0.136875,0.080545,25.064
0.136896,0.198233,25.538
0.136917,0.290047,25.563
0.136938,0.387703,24.888
0.136958,0.475343,24.922
0.136979,0.477012,25.33
0.137,0.421507,25.699
0.137021,0.320929,25.097
0.137042,0.220769,25.121
0.137062,0.142728,25.379
0.137083,0.080128,25.247
0.137104,0.023788,25.144
0.137125,-0.054671,25.012
0.137146,-0.095569,24.914
0.137167,-0.053419,25.175
0.137188,0.077624,25.232
0.137208,0.258329,25.377
0.137229,0.418585,25.556
0.13725,0.540029,24.81
0.137271,0.601377,25.125
0.137292,0.619323,25.124
0.137312,0.632677,24.794
0.137333,0.607637,24.957
0.137354,0.502887,25.149
0.137375,0.322181,25.231
0.137396,0.111428,25.084
0.137417,-0.015024,24.827
0.137438,-0.047159,24.61
0.137458,-0.04382,24.833
0.137479,-0.021701,24.992
0.1375,-0.01878,24.85
0.137521,0.011268,24.935
0.137542,0.055923,24.77
0.137562,0.078041,24.385
0.137583,0.055923,24.671
0.137604,-0.036308,25.491
0.137625,-0.069277,24.844
0.137646,-0.017528,25.186
0.137667,0.102664,24.596
0.137688,0.217431,25.175
0.137708,0.258747,24.859
0.137729,0.269597,24.841
0.13775,0.247061,24.917
0.137771,0.252487,24.297
0.137792,0.225777,24.817
0.137812,0.104751,24.891
0.137833,-0.091813,24.958
0.137854,-0.324268,24.854
0.137875,-0.504556,25.213
0.137896,-0.615567,24.821
0.137917,-0.672324,25.158
0.137938,-0.771649,24.678
0.137958,-0.94526,25.113
0.137979,-1.138485,25.215
0.138,-1.247409,24.736
0.138021,-1.224456,24.926
0.138042,-0.883077,24.815
0.138062,-0.254156,25.063
0.138083,0.453224,24.882
0.138104,1.253252,24.599
0.138125,1.934757,25.006
0.138146,2.465605,24.823
0.138167,2.732281,25.078
0.138188,2.769841,25.508
0.138208,2.602908,24.662
0.138229,2.133825,25.165
0.13825,1.570425,25.189
0.138271,0.973221,24.782
0.138292,0.551297,24.963
0.138312,0.270849,24.603
0.138333,0.002921,24.442
0.138354,-0.376852,25.004
0.138375,-0.909369,24.985
0.138396,-1.379704,24.768
0.138417,-1.683105,25.335
0.138438,-1.761147,25.338
0.138458,-1.692704,24.379
0.138479,-1.492384,25.337
0.1385,-1.105933,24.849
0.138521,-0.491201,24.843
0.138542,0.212005,25.059
0.138562,0.811713,24.925
0.138583,1.128887,24.886
0.138604,1.075468,25.185
0.138625,0.769563,24.764
0.138646,0.371009,24.433
0.138667,0.032135,24.776
0.138688,-0.366001,25.013
0.138708,-0.841761,25.035
0.138729,-1.301663,25.126
0.13875,-1.667247,24.887
0.138771,-1.746123,24.705
0.138792,-1.496975,25.604
0.138812,-1.006608,24.892
0.138833,-0.378104,25.079
0.138854,0.283369,24.97
0.138875,0.917299,24.79
0.138896,1.595465,25.19
0.138917,2.237324,24.6
0.138938,2.608333,25.153
0.138958,2.568687,25.063
0.138979,2.123392,25.206
0.139,1.425193,25.078
0.139021,0.635181,25.009
0.139042,-0.107255,25.117
0.139062,-0.767476,25.224
0.139083,-1.331711,24.702
0.139104,-1.711067,24.85
0.139125,-1.831676,25.251
0.139146,-1.657231,25.093
0.139167,-1.231133,24.99
0.139188,-0.684009,24.765
0.139208,-0.163177,25.047
0.139229,0.243305,25.274
0.13925,0.509147,24.929
0.139271,0.642276,25.282
0.139292,0.615149,25.183
0.139312,0.437365,24.421
0.139333,0.190304,25.165
0.139354,-0.019615,24.798
0.139375,-0.119775,24.565
0.139396,-0.136051,25.161
0.139417,-0.093483,25.105
0.139438,-0.05008,25.057
0.139458,-0.058427,25.04
0.139479,-0.119775,24.819
0.1395,-0.235376,25.153
0.139521,-0.379773,24.691
0.139542,-0.506643,25.072
0.139562,-0.543785,24.925
0.139583,-0.407317,25.13
0.139604,-0.070947,24.979
0.139625,0.427349,25.188
0.139646,0.985741,24.949
0.139667,1.445225,25.275
0.139688,1.70272,24.453
0.139708,1.705641,24.675
0.139729,1.463171,24.827
0.13975,1.062113,25.105
0.139771,0.572581,25.07
0.139792,0.111011,24.21
0.139812,-0.253321,25.176
0.139833,-0.497879,25.52
0.139854,-0.592196,25.129
0.139875,-0.521249,24.602
0.139896,-0.315921,24.378
0.139917,-0.102664,24.634
0.139938,0.104333,24.941
0.139958,0.278361,25.067
0.139979,0.372679,25.135
0.14,0.401892,24.615
0.140021,0.387703,25.071
0.140042,0.379356,24.912
0.140062,0.376852,24.181
0.140083,0.353064,24.884
0.140104,0.256243,25.391
0.140125,0.110176,24.884
0.140146,-0.049663,25.17
0.140167,-0.220352,24.9
0.140188,-0.350977,24.845
0.140208,-0.435696,25.394
0.140229,-0.466996,25.262
0.14025,-0.447799,24.794
0.140271,-0.36934,24.426
0.140292,-0.188217,25.193
0.140312,0.079711,24.755
0.140333,0.379356,25.083
0.140354,0.621827,24.953
0.140375,0.747861,24.832
0.140396,0.731585,25.148
0.140417,0.576337,24.892
0.140438,0.281283,25.147
0.140458,-0.08138,25.131
0.140479,-0.402309,25.223
0.1405,-0.653961,25.315
0.140521,-0.769563,25.09
0.140542,-0.759547,25.259
0.140562,-0.657717,25.147
0.140583,-0.452389,25.168
0.140604,-0.189887,24.625
0.140625,0.095152,24.449
0.140646,0.32552,24.537
0.140667,0.415664,25.069
0.140688,0.357655,24.707
0.140708,0.169855,24.775
0.140729,-0.05008,25.245
0.14075,-0.196564,25.243
0.140771,-0.247896,24.662
0.140792,-0.221604,25.03
0.140812,-0.152744,25.051
0.140833,-0.046324,24.973
0.140854,0.022953,25.031
0.140875,0.068025,24.85
0.140896,0.147319,24.96
0.140917,0.190304,24.661
0.140938,0.199903,24.614
0.140958,0.170689,24.815
0.140979,0.135216,25.014
0.141,0.072616,25.258
0.141021,-0.040064,25.212
0.141042,-0.121027,24.831
0.141062,-0.173611,25.143
0.141083,-0.149823,24.898
0.141104,-0.063852,25.303
0.141125,0.037977,25.007
0.141146,0.116853,25.073
0.141167,0.14398,24.447
0.141188,0.166099,25.22
0.141208,0.206997,25.166
0.141229,0.248731,25.071
0.14125,0.23162,25.053
0.141271,0.189052,24.931
0.141292,0.147736,24.976
0.141312,0.1565,25.211
0.141333,0.279613,25.476
0.141354,0.44446,24.885
0.141375,0.564235,25.629
0.141396,0.584684,24.98
0.141417,0.516659,24.841
0.141438,0.383947,25.412
0.141458,0.195312,24.916
0.141479,-0.020449,25.063
0.1415,-0.247896,24.892
0.141521,-0.433192,24.87
0.141542,-0.489115,25.279
0.141562,-0.355985,25.204
0.141583,-0.060931,25.11
0.141604,0.28796,25.049
0.141625,0.599291,25.128
0.141646,0.806705,24.955
0.141667,0.893928,25.269
0.141688,0.849273,25.235
0.141708,0.703624,24.763
0.141729,0.499548,25.035
0.14175,0.243305,25.139
0.141771,0.030465,25.106
0.141792,-0.094735,25.439
0.141812,-0.084719,24.998
0.141833,0.038395,24.733
0.141854,0.150657,24.879
0.141875,0.208667,25.274
0.141896,0.145649,25.174
0.141917,0.013772,24.851
0.141938,-0.151075,25.037
0.141958,-0.302984,24.852
0.141979,-0.385616,25.559
0.142,-0.41942,25.936
0.142021,-0.380608,25.634
0.142042,-0.264172,25.141
0.142062,-0.098491,24.712
0.142083,0.019197,24.691
0.142104,0.017945,25.205
0.142125,-0.077207,25.413
0.142146,-0.195729,25.037
